,id,reference,predicted,1-gram,2-gram,3-gram,4-gram,cumulative,1-gram_smoothed,2-gram_smoothed,3-gram_smoothed,4-gram_smoothed,cumulative_smoothed
503,515755283_8f890b3207,"[['a', 'police', 'officer', 'posing', 'with', 'two', 'army', 'officers', 'beside', 'his', 'motorcycle'], ['there', 'are', 'three', 'policemen', 'and', 'a', 'police', 'motorcycle'], ['three', 'police', 'officers', 'next', 'to', 'a', 'police', 'motorcycle'], ['three', 'police', 'officers', 'pose', 'with', 'a', 'motorcycle'], ['two', 'men', 'in', 'red', 'berets', 'pose', 'with', 'a', 'motorcycle', 'cop']]",a group of people are riding on a motorcycle,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,6.7393716283177006e-155,0.3333333333333333,0.12500000000000003,0.014285714285714294,0.01666666666666667,0.056122223243057295
504,515797344_4ae75cb9b1,"[['men', 'walking', 'on', 'city', 'street', 'with', 'a', 'yellow', 'bus', 'and', 'two', 'fedex', 'vehicles', 'in', 'the', 'background'], ['some', 'men', 'crossing', 'the', 'street', 'in', 'a', 'busy', 'city'], ['three', 'men', 'crossing', 'a', 'street', 'with', 'trucks', 'in', 'the', 'background'], ['three', 'men', 'cross', 'the', 'street', 'in', 'front', 'of', 'a', 'yellow', 'truck'], ['three', 'men', 'walking', 'on', 'a', 'city', 'street', 'in', 'front', 'of', 'a', 'yellow', 'bus', 'and', 'two', 'fedex', 'trucks']]",a man is walking down a sidewalk,0.32206169703226534,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,1.1077199809555581e-231,0.32206169703226534,0.012524621551254767,0.015029545861505718,0.01878693232688215,0.03266828640925502
505,516214924_c2a4364cb3,"[['a', 'brown', 'dog', 'chews', 'on', 'an', 'orange', 'ball'], ['a', 'dog', 'bites', 'a', 'big', 'orange', 'ball'], ['a', 'dog', 'has', 'an', 'orange', 'ball', 'in', 'its', 'mouth'], ['a', 'dog', 'playing', 'with', 'a', 'ball'], ['the', 'brown', 'dog', 'has', 'an', 'orange', 'ball', 'in', 'its', 'mouth']]",a brown dog running through the snow,0.5714285714285714,0.3333333333333333,0.2,2.2250738585072626e-308,5.395774370246974e-78,0.5714285714285714,0.3333333333333333,0.2,0.025,0.17567205239427922
506,516394876_8b9b8021bc,"[['a', 'man', 'in', 'a', 'red', 'shirt', 'shopping', 'for', 'candy'], ['a', 'person', 'wearing', 'a', 'homemade', 'storm', 'trooper', 'helmet', 'looking', 'at', 'a', 'display', 'of', 'candy'], ['a', 'young', 'man', 'wearing', 'a', 'large', 'space', 'helmet', 'is', 'looking', 'at', 'candy', 'in', 'a', 'market'], ['man', 'with', 'storm', 'trooper', 'head', 'gear', 'on', 'shops', 'for', 'candy'], ['person', 'standing', 'in', 'front', 'of', 'colorful', 'display', 'of', 'candy']]",a woman in a red dress and a woman in a black dress,0.3561388764008908,0.15432684644038602,0.08417827987657417,2.060331790082205e-308,3.1246366261113716e-78,0.3561388764008908,0.15432684644038602,0.08417827987657417,0.009259610786423164,0.080902773682538
507,516648762_0cff84ea97,"[['a', 'bug', 'sits', 'on', 'a', 'girls', 'finger', 'while', 'she', 'looks', 'shocked'], ['a', 'girl', 'in', 'a', 'school', 'uniform', 'screams', 'with', 'a', 'bug', 'on', 'her', 'finger'], ['a', 'girl', 'looks', 'at', 'a', 'bug', 'on', 'her', 'finger', 'and', 'looks', 'scared'], ['a', 'young', 'girl', 'makes', 'a', 'face', 'as', 'she', 'looks', 'at', 'an', 'insect', 'on', 'her', 'finger'], ['the', 'girl', 'with', 'glasses', 'on', 'has', 'a', 'bug', 'on', 'her', 'right', 'pointer', 'finger']]",a baby in a blue dress and pink boots is running,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,6.513869329968086e-155,0.36363636363636365,0.10000000000000002,0.011111111111111112,0.012500000000000006,0.04740604259878138
508,516725192_c9cdd63878,"[['a', 'fisherman', 'stands', 'on', 'the', 'beach', 'on', 'a', 'gray', 'day'], ['a', 'man', 'holding', 'a', 'fishing', 'pole', 'and', 'tackle', 'box', 'walking', 'in', 'from', 'the', 'ocean'], ['a', 'man', 'in', 'a', 'yellow', 'cap', 'is', 'on', 'the', 'beach', 'carrying', 'a', 'fishing', 'pole'], ['a', 'man', 'with', 'a', 'fishing', 'pole', 'standing', 'on', 'a', 'beach'], ['a', 'person', 'is', 'standing', 'in', 'the', 'ocean', 'fully', 'clothed', 'holding', 'a', 'fishing', 'pole', 'in', 'one', 'hand', 'and', 'a', 'tackle', 'box', 'in', 'the', 'other']]",a woman in a black wetsuit is surfing  in the air,0.5454545454545454,0.2,2.2250738585072626e-308,2.2250738585072626e-308,8.57273414893938e-155,0.5454545454545454,0.2,0.011111111111111112,0.012500000000000006,0.06238986072117501
509,516761840_842dabc908,"[['two', 'girls', 'in', 'skirts', 'smiling', 'in', 'a', 'park'], ['two', 'girls', 'playing'], ['two', 'girls', 'playing', 'with', 'people', 'and', 'flowers', 'behind', 'them'], ['two', 'young', 'girls', 'running', 'towards', 'tge', 'camera', 'in', 'front', 'of', 'a', 'flower', 'garden', 'and', 'adults', 'looking', 'at', 'the', 'flower', 'garden'], ['two', 'young', 'girls', 'wearing', 'skirts', 'are', 'playing', 'in', 'a', 'garden']]",a girl in a pink dress and pink boots is running through a field,0.2857142857142857,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,5.74340400309589e-155,0.2857142857142857,0.07692307692307693,0.008333333333333335,0.009090909090909096,0.03592143420342892
510,516998046_1175674fcd,"[['a', 'black', 'dog', 'splashes', 'through', 'the', 'water'], ['a', 'brown', 'and', 'tan', 'dog', 'is', 'running', 'through', 'shallow', 'water'], ['a', 'dog', 'is', 'running', 'in', 'the', 'ocean', 'beside', 'the', 'beach'], ['a', 'dog', 'running', 'through', 'water'], ['dog', 'splashes', 'running', 'across', 'water']]",a black dog running in the snow,0.8571428571428571,0.8333333333333334,0.4,2.2250738585072626e-308,8.929334592065812e-78,0.8571428571428571,0.8333333333333334,0.4,0.025,0.29071536848410967
511,517094985_4b9e926936,"[['a', 'child', 'is', 'riding', 'a', 'unicycle', 'along', 'a', 'riverside', 'path', 'next', 'to', 'a', 'woman', 'who', 'is', 'walking', 'a', 'dog'], ['a', 'woman', 'and', 'a', 'boy', 'on', 'a', 'unicycle'], ['a', 'woman', 'holds', 'a', 'leash', 'with', 'a', 'dog', 'in', 'one', 'hand', 'and', 'the', 'hand', 'of', 'a', 'child', 'riding', 'a', 'unicycle', 'in', 'the', 'other'], ['a', 'woman', 'holding', 'the', 'hand', 'of', 'a', 'child', 'in', 'a', 'red', 'helmet', 'on', 'a', 'unicycle'], ['the', 'woman', 'walking', 'the', 'dog', 'is', 'holding', 'the', 'hand', 'of', 'the', 'child', 'on', 'the', 'unicycle']]",a girl in a pink shirt and blue jeans is running on a sidewalk,0.4655313898520114,0.14324042764677275,2.0716834517485276e-308,2.0716834517485276e-308,7.3141749341304235e-155,0.4655313898520114,0.14324042764677275,0.007758856497533525,0.008464207088218394,0.045745633339932534
512,517102724_a0f3069156,"[['a', 'black', 'dog', 'in', 'front', 'of', 'a', 'waterfall'], ['a', 'black', 'dog', 'is', 'standing', 'in', 'front', 'of', 'a', 'waterfall'], ['a', 'black', 'dog', 'plays', 'around', 'near', 'a', 'waterfall'], ['black', 'dog', 'prancing', 'through', 'the', 'river'], ['the', 'large', 'black', 'dog', 'is', 'walking', 'in', 'the', 'water']]",a black dog running through the water,0.8571428571428571,0.6666666666666666,0.2,2.2250738585072626e-308,7.101238428437038e-78,0.8571428571428571,0.6666666666666666,0.2,0.025,0.23119742295813958
513,518144037_9a1754b2a6,"[['a', 'blonde', 'boy', 'with', 'a', 'long', 'purple', 'mohawk', 'is', 'playing', 'the', 'violin'], ['a', 'boy', 'with', 'a', 'blue', 'mohawk', 'plays', 'the', 'violin'], ['a', 'boy', 'with', 'a', 'purple', 'spiky', 'mohawk', 'plays', 'violin'], ['a', 'kid', 'with', 'a', 'blue', 'mohawk', 'is', 'playing', 'a', 'violin'], ['a', 'young', 'boy', 'with', 'a', 'purple', 'mohawk', 'playing', 'the', 'violin']]",a little girl in a pink dress and pink boots is running through a field,0.26666666666666666,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.3091834502273125e-231,0.26666666666666666,0.007142857142857146,0.007692307692307694,0.008333333333333335,0.018693000799960027
514,518251319_40e031e818,"[['a', 'bearded', 'man', 'is', 'standing', 'by', 'a', 'shopping', 'cart', 'holding', 'up', 'a', 'cardboard', 'sign'], ['a', 'guy', 'holding', 'a', 'sign', 'with', 'a', 'shopping', 'cart'], ['a', 'homeless', 'man', 'holding', 'a', 'sign', 'written', 'on', 'cardboard'], ['a', 'man', 'holds', 'a', 'sign', 'seeking', 'money'], ['homeless', 'man', 'begging', 'for', 'money', 'using', 'humorous', 'sign']]",a man is walking down a sidewalk,0.5714285714285714,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,9.85444998995587e-155,0.5714285714285714,0.3333333333333333,0.02,0.025,0.09878765474230743
515,518610439_b64ab21c02,"[['a', 'blond', 'girl', 'doing', 'a', 'handstand', 'on', 'a', 'beach'], ['a', 'child', 'does', 'a', 'handstand', 'at', 'the', 'edge', 'of', 'a', 'beach'], ['a', 'girl', 'in', 'jeans', 'does', 'a', 'handstand', 'on', 'the', 'shore', 'of', 'the', 'ocean'], ['a', 'woman', 'does', 'a', 'handstand', 'on', 'the', 'beach'], ['a', 'woman', 'wearing', 'jeans', 'is', 'doing', 'a', 'handstand', 'on', 'the', 'beach']]",a boy in a blue shirt and blue pants is jumping in the air,0.3571428571428572,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.408376648685561e-231,0.3571428571428572,0.007692307692307694,0.008333333333333335,0.009090909090909096,0.021359012567909896
516,518789868_8895ef8792,"[['a', 'boy', 'in', 'a', 'black', 'shirt', 'is', 'inside', 'a', 'structure', 'with', 'wooden', 'ceiling', 'beams'], ['a', 'boy', 'is', 'playing', 'in', 'a', 'dark', 'theater', 'near', 'the', 'stage'], ['a', 'male', 'in', 'a', 'black', 'shirt', 'near', 'a', 'large', 'curved', 'archway'], ['a', 'young', 'boy', 'in', 'an', 'empty', 'hall', 'with', 'two', 'others', 'in', 'the', 'background'], ['a', 'young', 'man', 'wearing', 'a', 'black', 'shirt', 'looks', 'down']]",a man in a black shirt and black pants is holding a white and black dog,0.5,0.2,0.14285714285714285,0.07692307692307693,0.18207052811092134,0.5,0.2,0.14285714285714285,0.07692307692307693,0.18207052811092134
517,519059913_4906fe4050,"[['a', 'boy', 'doing', 'a', 'back', 'flip', 'into', 'a', 'swimming', 'pool'], ['a', 'boy', 'falling', 'headfirst', 'into', 'a', 'pool'], ['a', 'boy', 'wearing', 'red', 'and', 'blue', 'swim', 'trunks', 'jumping', 'headfirst', 'into', 'a', 'swimming', 'pool'], ['a', 'brownhaired', 'boy', 'in', 'swim', 'trunks', 'is', 'flipped', 'backwards', 'over', 'a', 'swimming', 'pool'], ['a', 'young', 'boy', 'jumping', 'upsidedown', 'into', 'a', 'pool']]",a man juggles a small child in a pool,0.5555555555555556,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,7.657404561915943e-155,0.5555555555555556,0.12500000000000003,0.014285714285714294,0.01666666666666667,0.06376715693797415
518,519061891_320061864e,"[['a', 'little', 'boy', 'is', 'splashing', 'around', 'in', 'the', 'water', 'in', 'a', 'kiddie', 'pool'], ['a', 'small', 'boy', 'in', 'a', 'blue', 'shirt', 'splashes', 'water', 'in', 'a', 'baby', 'pool', 'outside'], ['a', 'small', 'boy', 'wearing', 'a', 'blue', 'shirt', 'plays', 'in', 'the', 'kiddie', 'pool'], ['a', 'young', 'boy', 'paying', 'in', 'a', 'small', 'pool', 'with', 'water'], ['a', 'young', 'child', 'splashes', 'in', 'a', 'green', 'and', 'yellow', 'wading', 'pool']]",a little girl in a pink bathing suit is jumping in the air to catch a ball,0.47058823529411764,0.1875,2.2250738585072626e-308,2.2250738585072626e-308,8.129855005981316e-155,0.47058823529411764,0.1875,0.006666666666666668,0.007142857142857146,0.04527471870952894
519,519167484_ee03e2a91e,"[['a', 'girl', 'in', 'a', 'pink', 'dress', 'plays', 'with', 'a', 'hula', 'hoop'], ['a', 'girl', 'wearing', 'a', 'pink', 'dress', 'swings', 'a', 'hula', 'hoop', 'around', 'her', 'neck'], ['a', 'little', 'girl', 'in', 'a', 'pick', 'dress', 'hula', 'hoops', 'with', 'her', 'neck', 'outside'], ['blond', 'girl', 'paying', 'with', 'a', 'hula', 'hoop'], ['blond', 'haired', 'girl', 'in', 'pink', 'dress', 'with', 'blue', 'striped', 'hulahoop', 'swinging', 'around', 'her', 'neck']]",a girl in a pink dress and pink boots is running through a field,0.5,0.38461538461538464,0.3333333333333333,0.2727272727272727,0.363622704650007,0.5,0.38461538461538464,0.3333333333333333,0.2727272727272727,0.363622704650007
520,519228867_2fd25e38d4,"[['a', 'girl', 'sits', 'and', 'laughs', 'while', 'in', 'a', 'kiddie', 'pool'], ['a', 'little', 'girl', 'in', 'a', 'metal', 'tub', 'filled', 'with', 'water'], ['a', 'little', 'girl', 'is', 'sitting', 'in', 'a', 'metal', 'tub', 'filled', 'with', 'water'], ['a', 'small', 'girl', 'in', 'a', 'tub', 'of', 'water'], ['a', 'smiling', 'young', 'girl', 'wearing', 'a', 'swimsuit', 'is', 'soaking', 'in', 'a', 'tub', 'of', 'water']]",a girl in a pink bathing suit jumps into the water,0.45454545454545453,0.3,0.11111111111111109,2.2250738585072626e-308,4.284993070788676e-78,0.45454545454545453,0.3,0.11111111111111109,0.012500000000000006,0.11731175160264001
521,519754987_51861fea85,"[['a', 'skinny', 'girl', 'rides', 'by', 'on', 'a', 'bike', 'with', 'a', 'lot', 'of', 'people', 'in', 'the', 'background'], ['a', 'thin', 'young', 'woman', 'in', 'a', 'green', 'tshirt', 'cycles', 'by', 'a', 'grey', 'car'], ['a', 'woman', 'riding', 'a', 'bicycle', 'past', 'a', 'car', 'and', 'a', 'group', 'of', 'people', 'on', 'a', 'sidewalk'], ['a', 'young', 'woman', 'riding', 'a', 'bike', 'down', 'a', 'street', 'past', 'a', 'crowd', 'of', 'people'], ['people', 'of', 'all', 'ilks', 'on', 'a', 'busy', 'street']]",two girls in blue dresses and red pants and red pants and a white shirt and black pants and,0.15789473684210523,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,4.565054879844424e-155,0.15789473684210523,0.05555555555555554,0.005882352941176469,0.006250000000000002,0.023830412565256146
522,520491467_54cbc0a866,"[['a', 'little', 'boy', 'and', 'girl', 'are', 'jumping', 'on', 'a', 'trampoline', 'in', 'front', 'of', 'a', 'yellow', 'building'], ['two', 'children', 'a', 'boy', 'and', 'a', 'girl', 'in', 'the', 'air', 'above', 'a', 'trampoline'], ['two', 'children', 'jumping', 'on', 'a', 'trampoline'], ['two', 'children', 'jump', 'on', 'a', 'trampoline'], ['two', 'young', 'children', 'bounce', 'on', 'a', 'short', 'trampoline']]",two girls are jumping in a line of hay,0.6666666666666666,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,8.014508691042773e-155,0.6666666666666666,0.12500000000000003,0.014285714285714294,0.01666666666666667,0.06674094719041482
523,521186251_e97d1f50f8,"[['four', 'children', 'lay', 'on', 'a', 'tube'], ['several', 'girls', 'on', 'a', 'raft', 'floating', 'in', 'rough', 'waters'], ['the', 'four', 'kids', 'are', 'riding', 'a', 'raft', 'on', 'the', 'water'], ['the', 'kids', 'ride', 'a', 'boat', 'in', 'the', 'water'], ['three', 'girls', 'and', 'one', 'boy', 'are', 'holding', 'onto', 'a', 'raft', 'as', 'they', 'are', 'being', 'pulled', 'by', 'a', 'road', 'through', 'the', 'water']]",two girls are playing in a puddle,0.5714285714285714,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.583976781977924e-231,0.5714285714285714,0.01666666666666667,0.02,0.025,0.046713797772820004
524,521658170_a837af87e9,"[['a', 'man', 'holds', 'a', 'stick', 'while', 'three', 'dogs', 'watch', 'and', 'jump'], ['a', 'man', 'in', 'a', 'grassy', 'field', 'throws', 'a', 'stick', 'for', 'a', 'group', 'of', 'three', 'brown', 'dogs'], ['the', 'man', 'in', 'the', 'blue', 'shirt', 'is', 'surrounded', 'by', 'three', 'dogs', 'in', 'the', 'grass'], ['three', 'dogs', 'are', 'jumping', 'up', 'at', 'the', 'man', 'waving', 'a', 'stick'], ['three', 'dogs', 'trying', 'to', 'get', 'a', 'stick', 'from', 'their', 'owner']]",shirtless lioness closes  a man is playing with a dog in the snow,0.42736665168106897,0.15432684644038602,2.060331790082205e-308,2.060331790082205e-308,7.274097363809307e-155,0.42736665168106897,0.15432684644038602,0.008417827987657422,0.009259610786423164,0.04761663737003948
525,522063319_33827f1627,"[['two', 'children', 'are', 'dressed', 'as', 'pirates'], ['two', 'children', 'dressed', 'as', 'pirates'], ['two', 'children', 'kneeling', 'down', 'with', 'pirate', 'hats', 'on'], ['two', 'young', 'boys', 'are', 'kneeling', 'in', 'the', 'bushes', 'wearing', 'pirate', 'costumes'], ['two', 'young', 'boys', 'wearing', 'pirate', 'hats', 'are', 'crouching', 'down']]",a little girl in a pink dress and pink boots is running through a field,0.06666666666666667,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,9.257324954728539e-232,0.06666666666666667,0.007142857142857146,0.007692307692307694,0.008333333333333335,0.013217947626377298
526,522486784_978021d537,"[['a', 'black', 'dog', 'and', 'a', 'brown', 'dog', 'close', 'together'], ['a', 'brown', 'dog', 'and', 'a', 'black', 'dog', 'on', 'a', 'dirt', 'path'], ['one', 'brown', 'and', 'one', 'mostly', 'black', 'dog', 'are', 'either', 'playing', 'or', 'fighting'], ['two', 'dogs', 'are', 'playing', 'together', 'outside'], ['two', 'dogs', 'face', 'to', 'face', 'on', 'a', 'dirt', 'road']]",a black dog running in the snow,0.42857142857142855,0.3333333333333333,0.2,2.2250738585072626e-308,5.021333847570327e-78,0.42857142857142855,0.3333333333333333,0.2,0.025,0.16348126556655487
527,522652105_a89f1cf260,"[['a', 'girl', 'playing', 'is', 'a', 'pile', 'of', 'colorful', 'balls'], ['a', 'little', 'girl', 'plays', 'in', 'a', 'ball', 'pit'], ['a', 'little', 'girl', 'plays', 'in', 'a', 'pit', 'of', 'colorful', 'balls'], ['a', 'small', 'girl', 'is', 'playing', 'in', 'a', 'ball', 'pit'], ['a', 'young', 'girl', 'with', 'a', 'white', 'shirt', 'and', 'pink', 'shorts', 'rolling', 'around', 'in', 'some', 'plastic', 'multicolored', 'balls']]",two toddlers are playing in a yard,0.37151909989293497,0.2889592999167272,0.17337557995003636,1.928867353251809e-308,4.352883339726264e-78,0.37151909989293497,0.2889592999167272,0.17337557995003636,0.021671947493754545,0.1417182961428368
528,522700240_d9af45e60d,"[['a', 'dog', 'is', 'covered', 'from', 'nose', 'to', 'knees', 'in', 'a', 'blue', 'sheet'], ['a', 'dog', 'laying', 'with', 'a', 'blue', 'blanket', 'over', 'his', 'eyes'], ['a', 'dog', 'lays', 'on', 'a', 'bed', 'with', 'a', 'blue', 'sheet', 'while', 'also', 'partially', 'covered', 'with', 'a', 'blue', 'sheet'], ['a', 'dog', 'under', 'a', 'sheet'], ['the', 'dog', 'is', 'sleeping', 'on', 'top', 'of', 'the', 'bed', 'covered', 'by', 'the', 'blue', 'sheet']]",a dog is jumping up to catch a ball,0.49713295378576094,0.22370982920359242,0.1278341881163385,1.991083571408152e-308,4.101791032784236e-78,0.49713295378576094,0.22370982920359242,0.1278341881163385,0.014913988613572831,0.12067008283523631
529,523249012_a0a25f487e,"[['a', 'man', 'sits', 'on', 'a', 'rock', 'next', 'to', 'a', 'folding', 'deck', 'chair', 'and', 'a', 'fishing', 'pole'], ['a', 'man', 'sits', 'on', 'rocks', 'by', 'an', 'empty', 'chair', 'at', 'the', 'ocean', 's', 'edge'], ['a', 'man', 'sits', 'with', 'fishing', 'poles', 'near', 'a', 'body', 'of', 'water'], ['man', 'sits', 'near', 'water', 'with', 'fishing', 'pole', 'and', 'empty', 'camping', 'chair'], ['the', 'man', 'in', 'the', 'white', 'shirt', 'is', 'sitting', 'on', 'a', 'rock', 'with', 'a', 'pole', 'in', 'front', 'of', 'him']]",a man is sitting on a bench in the snow,0.7238699344287677,0.502687454464422,0.22620935450898988,0.12926248829085135,0.3211703274087688,0.7238699344287677,0.502687454464422,0.22620935450898988,0.12926248829085135,0.3211703274087688
530,523327429_af093fc7cf,"[['a', 'man', 'holding', 'up', 'a', 'red', 'sign', 'that', 'offers', 'the', 'honest', 'trade', 'of', 'a', 'good', 'poem', 'for', 'a', 'giant', 's', 'ticket'], ['a', 'man', 'holds', 'a', 'sign', 'offering', 'to', 'trade', 'a', 'poem', 'for', 'a', 'football', 'ticket'], ['a', 'man', 'holds', 'a', 'sign', 'offering', 'to', 'trade', 'a', 'poem', 'for', 'a', 'giants', 'ticket'], ['a', 'man', 'in', 'a', 'grey', 'shirt', 'and', 'backpack', 'is', 'offering', 'poems', 'for', 'a', 'giants', 'ticket'], ['desperate', 'giant', 'fan', 'tries', 'a', 'creative', 'approach', 'to', 'garner', 'tickets']]",a woman in a red coat and black pants is walking on a sidewalk,0.5,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,7.855726910762709e-155,0.5,0.15384615384615385,0.008333333333333335,0.009090909090909096,0.04913270548144422
531,523692399_d2e261a302,"[['a', 'girl', 'performs', 'skateboarding', 'tricks', 'in', 'an', 'arena', 'for', 'skateboarders', 'while', 'wearing', 'a', 'helmet'], ['a', 'man', 'wears', 'a', 'black', 'helmet', 'and', 'is', 'on', 'a', 'black', 'skateboard'], ['a', 'shirtless', 'skateboarder'], ['a', 'skateboarder', 'wearing', 'a', 'grey', 'helmet', 'is', 'riding', 'his', 'board', 'along', 'a', 'concrete', 'curve'], ['a', 'view', 'from', 'the', 'top', 'of', 'a', 'skateboarder', 'at', 'the', 'top', 'of', 'a', 'ramp']]",a man in black shorts is jumping in the air,0.49123845184678916,0.09097008367533131,1.8217363958297824e-308,1.8217363958297824e-308,6.205696109818909e-155,0.49123845184678916,0.09097008367533131,0.01023413441347478,0.01169615361539975,0.04809182765844818
532,523985664_c866af4850,"[['a', 'girl', 'in', 'a', 'bikini', 'wears', 'a', 'sign', 'saying', 'free', 'hugs'], ['a', 'girl', 'in', 'a', 'blue', 'bikini', 'is', 'wearing', 'a', 'cardboard', 'sign', 'around', 'her', 'neck'], ['a', 'girl', 'wearing', 'a', 'swimsuit', 'top', 'wears', 'a', 'sign', 'to', 'give', 'free', 'hugs'], ['a', 'girl', 'wears', 'a', 'sign', 'that', 'says', 'free', 'hugs'], ['woman', 'in', 'blue', 'bikini', 'wearing', 'a', 'free', 'hugs', 'sign']]",a group of young women in black and white hats and black clothes,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1409851298103347e-231,0.15384615384615385,0.008333333333333335,0.009090909090909096,0.010000000000000004,0.018476860420522198
533,523991446_65dbc5a4a5,"[['a', 'large', 'woman', 'dances'], ['a', 'zaftig', 'woman', 'in', 'a', 'tube', 'top', 'and', 'jeans', 'dancing', 'outdoors', 'with', 'a', 'guitarist', 'behind', 'her'], ['i', 'woman', 'in', 'a', 'red', 'halter', 'dances', 'to', 'guitar', 'music'], ['the', 'large', 'dancer', 'is', 'slinging', 'her', 'hair', 'around'], ['woman', 'flips', 'her', 'hair', 'as', 'she', 'dances', 'outdoors', 'band', 'in', 'background']]",a girl in a pink dress and pink boots is running through a field,0.37151909989293497,0.0666829153653986,1.928867353251809e-308,1.928867353251809e-308,5.509981141841774e-155,0.37151909989293497,0.0666829153653986,0.007223982497918182,0.00788070817954711,0.03446151880350207
534,524031846_28b11bc0e5,"[['a', 'boy', 'in', 'swimming', 'trunks', 'is', 'splashing', 'in', 'a', 'swimming', 'pool'], ['a', 'boy', 'jumps', 'into', 'the', 'pool'], ['a', 'boy', 'splashes', 'in', 'a', 'pool', 'with', 'his', 'arms', 'out', 'to', 'catch', 'something'], ['a', 'young', 'boy', 'jumping', 'to', 'catch', 'something', 'in', 'a', 'pool'], ['boy', 'reaches', 'up', 'while', 'in', 'pool']]",a boy in a blue shirt is jumping into the water,0.7272727272727273,0.4,0.11111111111111109,2.2250738585072626e-308,5.17862905677001e-78,0.7272727272727273,0.4,0.11111111111111109,0.012500000000000006,0.141777136045218
535,524036004_6747cf909b,"[['a', 'boy', 'in', 'blue', 'and', 'red', 'trunks', 'with', 'a', 'green', 'ball', 'in', 'his', 'hand', 'is', 'jumping', 'into', 'a', 'pool'], ['a', 'boy', 'is', 'jumping', 'into', 'the', 'water', 'with', 'a', 'ball', 'in', 'his', 'hand'], ['a', 'boy', 'jumps', 'into', 'a', 'pool', 'while', 'holding', 'a', 'ball'], ['boy', 'in', 'floral', 'swim', 'trunks', 'jumps', 'into', 'the', 'pool'], ['boy', 'in', 'red', 'and', 'blue', 'flowered', 'trunks', 'jumps', 'into', 'pool', 'holding', 'green', 'ball']]",a boy in a blue wetsuit is surfing on a surfboard,0.6363636363636364,0.2,0.11111111111111109,2.2250738585072626e-308,4.2117183227345767e-78,0.6363636363636364,0.2,0.11111111111111109,0.012500000000000006,0.11530568323789493
536,524105255_b346f288be,"[['a', 'blonde', 'girl', 'poses', 'for', 'a', 'picture', 'at', 'kerry', 'park', 'in', 'seattle'], ['a', 'girl', 'in', 'a', 'blue', 'jacket', 'is', 'sitting', 'in', 'front', 'of', 'the', 'seattle', 'skyline'], ['a', 'woman', 'looking', 'at', 'view', 'of', 'a', 'city'], ['blonde', 'lady', 'looks', 'at', 'space', 'needle'], ['blond', 'woman', 'overlooking', 'seattle', 'space', 'needle', 'scene']]",a woman in a black jacket and black pants is walking on the sidewalk,0.5,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,7.855726910762709e-155,0.5,0.15384615384615385,0.008333333333333335,0.009090909090909096,0.04913270548144422
537,524282699_71e678a6bd,"[['a', 'black', 'dog', 'and', 'a', 'golden', 'dog', 'approaching', 'one', 'another'], ['a', 'black', 'dog', 'and', 'tan', 'dog', 'run', 'towards', 'each', 'other', 'on', 'a', 'beach'], ['a', 'black', 'dog', 'is', 'approaching', 'a', 'golden', 'dog', 'on', 'pebbly', 'beach'], ['two', 'dogs', 'playing', 'on', 'a', 'rocky', 'beach'], ['two', 'dogs', 'running', 'on', 'the', 'sand']]",two dogs running through the snow,0.6666666666666666,0.4,0.25,2.2250738585072626e-308,6.206021746903507e-78,0.6666666666666666,0.4,0.25,0.03333333333333333,0.21711852081087685
538,524310507_51220580de,"[['a', 'man', 'in', 'a', 'large', 'red', 'truck'], ['a', 'man', 'in', 'a', 'red', 'truck', 'is', 'staring', 'out', 'the', 'driverside', 'window'], ['a', 'man', 'looks', 'mysterious', 'in', 'a', 'blue', 'shirt', 'and', 'a', 'red', 'truck', 'for', 'a', 'company', 'called', 'wilbert'], ['a', 'truck', 'driver', 'is', 'looking', 'out', 'of', 'the', 'window', 'of', 'his', 'purple', 'truck'], ['the', 'truck', 'driver', 'pauses', 'for', 'a', 'photo', 'opportunity']]",a man and a woman are sitting on a bench,0.5,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,8.612150057732663e-155,0.5,0.2222222222222222,0.012500000000000006,0.014285714285714294,0.06674094719041482
